sasdate,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,AMDMNOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P: indust,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,DTCOLNVHFNM,DTCTHFNM,INVEST,VIXCLSx
12/1/75,0.00145964,0.000420571,0.009494825,0.010536401,0.015497218,0.013566798,0.011577615,0.01266834,0.009376334,0.017721212,0.005890984,0.017887333,0.015753077,0.015509945,0.014470166,0.01439262,0.001122177,0.011610307,0.9398,5,0.002877393,0.001685581,0.002414497,-0.1,-0.1,0.016058739,-0.067927341,0.027931814,0.113890466,-0.036525261,-0.0680394,0.004264563,0.007434288,0.007561473,0.010214029,0.006732061,0.007199875,0.006025443,0.003053492,0.002226818,0.003587283,0.004952492,0.003428855,0.002881171,39.8,0.1,40.2,7.186144305,5.056245805,5.786897381,6.272877007,5.730099783,6.994849986,4.934473933,5.65248918,5.855071922,5.762051383,0.010655353,-0.007045343,0.000658978,-0.020662252,-0.003847925,0.000115149,0.003782381,0.005160357,0.011494379,0.008687226,0.004564046,0.001425939,0.008177332,0.000989326,-0.015327256,-0.015883656,0.052002645,-0.002048894,-0.02,0.1,-0.04,0.05,0.11,-0.04,-0.05,0.01,0,0.68,0.24,0.65,1.4,2.56,2.8,3.59,5.36,-0.007602874,0.01027507,-0.012922425,0,-0.001673622,-0.003333336,-1.15E-05,0.004580366,0,-0.00286114,-0.001849267,-7.47E-06,-0.009639281,0.012240852,-0.001693309,-0.001719512,-0.006140367,-0.001898393,-2.71E-05,-0.001835695,-0.000893848,0.003858513,-0.000897149,-0.002177223,-3.30E-05,-0.004414681,-3.86E-05,-0.006315769,0.001894906,0.004602362,19.0371
1/1/76,0.006526496,0.005474615,0.009874949,0.024457272,0.02463207,0.013257347,0.011543638,0.010698421,0.011504884,0.016142286,0.009539459,0.009496777,0.015135133,0.024161602,0.003846911,0.011710117,0.047498631,-0.006646232,0.7401,64,0.018209564,0.005545506,0.008445171,-0.3,0.1,-0.004717846,-0.017031482,-0.055559889,-0.124435379,-0.003157565,-0.008183022,0.006210089,0.009078194,0.001881468,0.012825937,0.008539861,0.00983994,0.006571765,0.005109674,0.007408145,0.003287932,0.007303586,0.001465918,0.00153769,40,0.1,40.3,7.220373837,5.023880521,5.774551546,6.309918278,5.837730447,7.085901464,4.912654886,5.648974238,5.924255797,5.993961427,0.038692725,-0.005588877,0.007598821,-0.030993378,0.00347234,0.000988315,0.006598524,-0.028508454,0.005503197,0.005597774,-0.007924778,0.001769073,-0.006130806,-0.000269438,0.088006748,0.088503902,-0.346080327,0.10148254,-0.33,-0.72,-0.57,-0.71,-0.79,-0.3,-0.26,-0.19,-0.15,0.29,0,0.27,0.94,2.59,2.87,3.73,5.54,-0.011725076,-0.003389452,0.003209325,-0.007325315,-0.003330559,-0.003333336,-1.14E-05,-0.009517807,0,0.002836789,-0.001819625,0.001350349,0.003766265,-0.002112916,-0.001676428,-0.001702108,0.005922164,-3.06E-05,-0.001746538,-0.001806478,-0.001695205,-0.003878349,-0.001374729,-0.001332953,0.001859495,-0.002909079,0.002004797,-0.000910821,-0.014673157,-0.018088612,19.5375
2/1/76,0.005838395,0.006553301,-0.000821645,0.004381379,-0.007063142,0.010098806,0.006140124,0.0053167,0.004724111,0.012922126,0.00121796,0.006957843,0.014406845,0.027654393,0.016993365,0.014713217,-0.040395157,0.043370109,0.9708,149,0.030750941,0.000673925,0.003107295,-0.2,-0.3,0.018025001,-0.084229734,-0.074193036,-0.138084904,-0.030830958,-0.063820388,0.003979181,0.004302854,-0.002285101,-0.000271186,0.005595469,0.006601947,0.004067408,0.003854722,0.005975048,0.004548711,0.00714919,0.002194855,0.000801336,40,0.1,40.4,7.33823815,5.278114659,5.986452005,6.419994928,5.799092654,7.081708586,4.94875989,5.762051383,5.953243334,5.846438775,0.047110083,0.000976116,0.00706329,0,0.003769522,0.003074571,0.011457108,-0.001018758,-0.05711757,-0.056628597,0.00057171,0.002120435,-0.001682715,-6.13E-05,0.037885621,0.040637646,-0.138053998,0.045658707,-0.1,-0.03,0.01,0.06,0.1,-0.01,0.05,-0.05,-0.17,0.36,0.11,0.43,1.14,2.68,3.02,3.78,5.47,-0.012758727,-0.010033568,-0.001183782,-0.013000183,-2.78E-06,-0.001687595,-1.13E-05,0.00135962,0.075067573,0.00142754,-0.001800157,-1.66E-05,-0.001931376,0.001929242,-0.003336114,0.003369821,-0.006029315,-0.001856785,-0.001728588,-0.001787288,-0.00255865,-0.001871708,-0.006023057,-0.000424341,-5.72E-05,0.002883911,-6.66E-05,0.001999017,0.003313817,0.00218162,19.2173
3/1/76,0.002634622,0.004008021,0.004948983,0.007531133,0.006608958,0.001940512,-6.53E-06,0.000502957,-0.001389345,-0.000936246,-0.001591248,0.006366658,0.004041222,0.006882616,0.001202067,0.002993931,-0.01235362,0.004879114,0.0613,23,0.008459043,0.002281654,0.003563767,-0.1,0.2,-0.06303911,0.007547206,-0.031454206,-0.005083895,-0.048790164,0.034571344,0.002939241,0.003965998,0.005502262,-0.000542594,0.004934881,0.006842832,0.002027517,0.002544062,0.002067217,0.002460663,0.001419223,0.002433091,0.000400427,39.7,0,40.2,7.259116128,5.257495372,5.945420609,6.226536669,5.831882477,7.059617628,4.96284463,5.746203191,5.899897354,5.837730447,0.04054926,0.007497303,0.007183377,0,-0.001774892,-0.003975731,0.007494682,0.017994695,0.028355152,0.027706414,-0.010833194,0.003040083,0.001993331,0.000587913,0.004957868,0.006175582,-0.014830277,0.010305114,0.07,0.12,0.12,0.24,0.3,0.04,-0.06,-0.03,-0.12,0.41,0.16,0.6,1.37,2.65,2.89,3.68,5.28,-0.00171353,-0.003574418,-0.042031886,-0.007679132,0.003336114,0.005020931,-1.13E-05,0.004679923,-0.06926565,0.010005173,-3.20E-06,-0.001363237,0.003692718,-9.92E-05,-2.79E-06,-2.55E-05,-3.49E-05,0.001806468,-2.95E-06,-0.001777778,0.00023585,-0.002143088,0.00178656,-0.000241714,-0.001920255,0.002846645,-6.56E-05,0.005054035,0.002280981,0.009709498,18.2503
4/1/76,0.003838421,0.005364894,0.007131348,0.004772034,0.019457398,0.005118277,0.003473534,0.002416949,0.002059598,-0.001012888,0.003374623,0.008568946,0.006887226,0.013140397,0.00404634,0.005884475,0.020462289,0.005666614,0.2813,-17,-0.0078574,0.005561359,0.004886603,0.1,-0.6,0.111505977,0.00798806,-0.099415276,-0.202711512,-0.035556203,0.026686496,0.003081978,0.003179653,-0.002546065,-0.000271407,0.004055874,0.00510157,0.002456471,0.003044355,0.004682387,0.003795659,0.005925411,0.002911917,-0.000133458,39.4,-0.5,39.6,7.240649694,5.081404365,5.976350909,6.224558429,5.814130532,7.031741259,4.934473933,5.66296048,5.877735782,5.85220248,-0.002698086,0.00470731,0.00878117,0,0.000297248,0.000952145,0.008444247,0.009733956,0.020601423,0.023599641,0.002869821,0.001449999,0.001019329,0.000475183,0.007881814,0.008756623,-0.005759385,0.007365967,-0.02,-0.16,-0.14,-0.26,-0.29,-0.24,-0.17,-0.12,-0.18,0.27,0.04,0.36,1.1,2.43,2.74,3.58,5.12,-0.014131182,-0.004701932,-0.050946595,-0.002335619,0.003319484,0.006688988,-1.12E-05,0.047991001,-3.35E-05,0.022243282,-3.19E-06,-0.001352255,-0.005626557,-0.004011162,0.003341688,-2.53E-05,-0.001981888,-0.001839708,0.001707922,0.001774623,0.000776339,0.005564481,0.001249435,-0.000767561,-0.001888338,0.002785714,-0.00806456,0.006811633,0.009620649,0.007135001,17.6447
5/1/76,0.001104015,0.003059293,-0.007218987,-0.001105185,-0.008108077,0.004027592,0.00663538,0.006510973,0.007586598,0.002516129,0.009757078,0.00678268,0.001212943,0.007219199,-0.001158438,0.004856762,0.021575256,0.01292173,0.1971,69,0.025417686,0.001054318,0.004266131,-0.3,-0.9,-0.049896971,0.018719758,-0.043937703,0.112079466,-0.144849382,0.056062458,0.0002522,-0.002815752,0.000670646,-0.009545961,-0.001597536,0.002729028,-0.008260318,0.00143149,0.001555936,0.00213678,0.002536725,0.002178386,-0.000934704,39.9,0.6,40.3,7.285506549,4.997212274,5.988961417,6.230481448,6.001414878,7.085064294,4.9698133,5.693732139,5.981414211,5.877735782,0.001779556,-0.000865958,0.008538046,0.010331126,-0.002746026,0.000362825,0.005274552,-0.011632002,-0.008836582,-0.017734539,0.016652478,-0.006066968,-0.006064087,-0.000307563,-0.006893183,-0.007877502,0.048269413,-0.014689215,0.47,0.35,0.34,0.44,0.48,0.34,0.34,0.18,-0.08,0.15,-0.09,0.33,1.11,2.3,2.61,3.29,4.57,-0.016863403,-0.000349767,-0.021017686,-0.003462678,-0.00333054,-0.006688988,0.00164864,-0.042988078,-0.005768454,-0.010336232,0.003549224,0.002682754,0.001829601,0.001912818,0.003325003,0.001632001,-0.001958835,-1.31E-05,-1.17E-05,0.003530429,0.002523733,-0.001117771,0.005866972,0.001304565,0.005526361,0.00130323,0.011976191,-0.003180596,-0.000992356,-0.023737584,17.4434
6/1/76,0.001514832,0.000706416,0.011386866,0.012216425,0.020505845,0.001271499,-0.00139043,-0.001373662,-0.002606488,-0.00428404,-0.001892411,0.00471866,0.004137033,0.006161177,-0.003828235,0.001305126,-0.009382748,0.026215754,-0.0854,18,-0.013100734,0.000396387,-0.002604917,0.2,1.9,-0.002866358,0.107262074,0.097671456,0.08859123,0.104293499,0.005475279,0.000806614,-0.000272913,0.004281516,-0.004669697,0.000456699,0.001033203,-0.000436649,0.001220384,0.000621697,0.000385678,-0.000446533,0.002414877,-0.000534509,39.8,-0.1,40.2,7.309881486,5.099866428,5.924255797,6.363028104,5.932245187,7.0800265,4.882801923,5.726847748,5.913503006,5.937536205,0.017289785,0.002932625,0.013445247,-0.010331126,-0.003050327,-0.005478997,-0.000210449,0.002606449,-0.00588237,-3.46E-05,-0.001633831,-0.002919869,0.004268227,0.000264173,0.005911347,0.006132301,0.001155039,-0.003629014,0.19,0.39,0.21,0.15,0.12,0.02,-0.04,0.04,0.03,0.35,-0.07,0.29,1.04,2.13,2.38,3.14,4.41,-0.006817704,0.00062488,-0.024581993,-0.006756091,-2.74E-06,0.001665279,0.003270144,0.02955189,0,-0.00972574,-2.83E-05,-1.62E-05,0.003625787,-6.06E-05,-0.001679095,-0.00168995,0.003872189,0.001783913,0.001684744,-0.001783922,-0.000458663,-0.003198819,-0.000415104,0.000369578,-0.005574285,-0.016885717,-0.006041456,0.006207361,0.006312296,0.006342915,16.6744
7/1/76,0.006147103,0.00341111,0.002884174,0.000696698,0.007416507,0.005296032,0.00795211,0.004944801,0.005971057,0.004699633,0.006510495,0.007001913,0.002428596,0.009711736,0.001902555,0.006968289,0.005332414,-0.0113567,0.3548,-28,-0.012943709,0.007253186,0.005966605,0.2,-1.2,0.061911284,-0.044830456,-0.006884709,0.085136962,-0.079180798,-0.00752027,0.002151986,0.000272913,0.010095729,-0.0013776,0.000171208,-9.39E-05,0.000582157,0.00287074,0.002606916,0.001464223,0.003032501,0.002168414,0.002002938,39.8,0.1,40.3,7.244941546,4.96284463,5.886104031,6.311734809,5.84932478,7.126890809,5.017279837,5.703782475,5.96100534,6.00635316,0.03089422,0.009305172,0.008777157,0.010331126,0.002357069,0.002924076,0.002784858,0.003417305,0.01761271,0.0207365,-0.003519551,0.002149965,-0.000138078,-0.000465503,0.023302025,0.021599112,-0.056280615,0.010010126,-0.17,-0.29,-0.18,-0.24,-0.32,-0.12,-0.03,-0.06,-0.07,0.23,-0.08,0.22,0.89,2.18,2.52,3.25,4.51,0.005892579,-0.015324165,0.011834458,-0.001438997,0.001646073,0.001656983,-0.003335608,-0.030999864,0,0.019532604,-2.80E-05,0.001312861,-0.003706445,0.001854245,0.00163784,0.001613575,0.001887558,-2.90E-05,-2.59E-05,0.001737427,0.000715505,0.003691778,-0.00034958,0.000580692,0.005456009,0.01821438,0.001923851,-0.001819745,-0.002365915,-0.009121193,14.0582
8/1/76,0.002829145,0.003874525,0.00175527,0.00344916,-0.00540167,0.007009793,0.003759531,0.005886238,0.001970088,0.014586893,-0.003469348,0.016836602,0.01050705,0.012431674,0.010491964,0.006631316,0.001675741,0.001373772,0.3276,5,-0.000815239,0.001634562,0.001458086,0,-0.1,-0.024583006,0.063075967,0.026418239,0.029577017,0.023716527,-0.00590275,0.001971731,0.002271386,-0.038396311,0.0013776,0.004100234,0.007948796,-0.00189325,0.001857236,0.002290952,0.000436283,0.00376665,0.001202646,0.000933333,39.7,-0.1,40.2,7.34601021,5.049856007,6.018593214,6.352629396,6.013715156,7.177018766,5.093750201,5.752572639,5.978885765,6.077642243,-0.007337239,-0.003014998,0.005722476,0,0.00266785,0.003309156,0.006120386,-0.011300304,-0.01757831,-0.020684748,0.003411309,0.001220713,-0.003099931,-0.000492262,-0.008674753,-0.012037979,0.060731002,-0.023956647,-0.02,-0.18,-0.09,-0.13,-0.2,-0.18,-0.06,-0.11,-0.18,0.07,-0.15,0.11,0.71,2.02,2.48,3.16,4.35,-0.001490043,-0.013720793,-0.001233253,0.013486105,-1.09E-05,-0.001665261,-0.0016541,-0.012538267,0,-0.02511074,-2.77E-05,0.001291914,-2.96E-05,-0.003886473,-2.44E-05,-4.29E-05,-0.001965525,-2.87E-05,-2.56E-05,-2.75E-05,0.00043923,-0.003630724,0.00052777,0.001475543,-8.26E-05,-0.007048523,0.001878589,-0.005272239,-0.002215383,0.015091597,15.9058
9/1/76,0.000840981,0.001604321,0.003730491,0.002890189,9.15E-05,0.003160941,0.003985447,-0.000387959,0.000999707,-0.006053595,0.004039119,-0.002690665,0.002272018,-0.002228482,0.003439096,0.002682413,0.000690154,-0.006825616,0.0149,-22,0.004435966,-0.001945224,-0.000560551,-0.2,-0.4,0.005859055,0.002579537,-0.03509132,-0.005479466,-0.061210731,0.047747763,0.00235595,0.004708021,0.042485217,0.000550509,0.003913677,0.001582205,0.00755159,0.001455604,0.00290258,0.003253285,0.00245899,0.005752652,-0.002401762,39.9,0,40.2,7.45007957,5.087596335,6.152732695,6.448889394,6.12249281,7.300472814,5.068904202,5.96870756,6.150602768,6.135564891,0.006041852,0.004537277,0.012308839,0,-0.004033582,-0.000397423,0.005720244,0.001730853,-3.44E-05,-3.44E-05,0.004000428,-0.000996908,0.004061803,0.000287299,0.021073577,0.022242149,-0.048677986,0.006353343,-0.04,-0.03,-0.06,-0.1,-0.16,-0.18,-0.18,-0.07,-0.24,0.08,-0.17,0.05,0.59,1.88,2.34,3.13,4.15,-0.003229325,-0.011297608,-0.031683562,-0.01050762,-1.08E-05,-2.74E-06,0.00647236,0.015542524,0.132914933,0.001256235,-2.74E-05,-0.002668186,0.005342219,0.001856045,-2.42E-05,-0.001659119,0.001862957,0.001736831,-2.53E-05,-2.72E-05,0.000135006,0.006244053,-4.85E-05,-0.001464715,-0.001868476,-0.001407072,-0.002015129,-0.009230632,-0.005938565,-0.002943536,16.5108
10/1/76,-0.00033028,0.000835035,0.001545507,-0.011869457,0.014909793,-0.000179077,0.005013986,0.005349799,0.007088527,0.012872944,0.004604067,0.001416786,-0.005780712,-0.010559346,0.001139344,-0.000979278,0.030396642,0.001285007,-0.2754,37,0.002280727,0.001562686,0.001131989,0.1,0,0.011955736,-0.019072967,-0.00174368,-0.028799018,0.0221775,0.003674223,0.000237793,-0.004753399,0.000394815,0.003022395,-0.006645298,-0.010470321,-0.000723641,0.002144884,0.000184985,0.001456702,0.001116732,0.003578675,0.003800131,39.7,0.1,40,7.395721609,5.087596335,6.033086222,6.352629396,6.165417854,7.261927093,5.093750201,5.897153868,6.042632834,6.167516491,0.0019805,0.011005216,0.006479953,0.030993378,0.005974087,0.001749745,0.007490672,0.007747891,0.01761271,0.017716672,-0.000678169,0.001801579,1.13E-05,0.000502109,-0.034719013,-0.036179657,0.194351724,-0.052743227,-0.23,-0.23,-0.16,-0.24,-0.34,-0.38,-0.18,-0.06,-0.11,0.08,-0.1,0.04,0.48,1.73,2.39,3.3,4.27,-0.01089486,0.013233276,-0.053208782,-0.00246432,0.001619278,0.00493555,-0.008126131,-0.003179526,-0.132914933,-4.11E-05,-2.71E-05,-0.002636774,-0.000114803,-0.003809311,-2.40E-05,-2.36E-05,-0.001938862,-0.001802618,0.001634668,-2.69E-05,-0.000392416,0.000571932,0.00042954,-0.001183811,-0.005394049,0.005454894,-0.009646975,0.073644739,0.025845307,0.00178856,19.007
11/1/76,0.008748789,0.008222733,0.005760253,0.016489649,0.004155317,0.015207433,0.016565187,0.020606353,0.01767751,0.031693815,0.011589617,0.032463328,0.013734239,0.015036126,0.003201162,0.013170095,0.071839526,0.018046095,0.8377,68,-0.001133767,0.005671346,0.00402442,0.1,0.1,-0.041246533,0.069313754,0.02669121,0.014038602,0.037469509,-0.048851291,0.004108628,0.007684696,0.002365621,0.009012761,0.00760719,0.012514172,0,0.002743581,0.001417085,0.001403581,0.001115486,0.003328581,0.002989936,39.8,-0.1,40.1,7.403061091,5.293304825,5.908082938,6.381816017,6.180016654,7.333676396,5.111987788,5.902633333,6.107022888,6.309918278,0.030317275,0.006398961,0.006912324,-0.020662252,-0.002694738,-0.001037528,0.008200969,0.005861179,-0.000136007,-0.000138413,0.001024263,-0.000645155,0.000970934,-0.000477508,-0.006893183,-0.00881063,0.092456014,-0.021698048,-0.07,-0.12,-0.17,-0.18,-0.21,-0.23,-0.12,-0.07,-0.06,0.03,-0.2,-0.07,0.34,1.57,2.34,3.3,4.28,-0.002045827,0.013562998,0.000244215,0.01347922,0.003212376,0.001586851,0.004816685,0.01265827,0,-0.00894082,-0.001746538,0.00261608,-0.003615012,0.009305599,-0.003259967,-0.003233614,-3.19E-05,-2.77E-05,-0.001692809,-0.001740459,-0.000713115,-0.006788314,-0.00067552,0.000996743,0.007101637,-0.00687089,0.013419308,-0.073315646,-0.020817334,0.009219462,18.4481
12/1/76,0.003072309,0.003372835,0.01319135,0.025575854,0.028090094,0.010564888,0.01026986,0.010775365,0.010736885,0.024954675,0.004455701,0.015334763,0.010884416,0.012255694,0.006680123,0.010571006,0.008367882,0.014786805,0.6368,137,0.02215604,0.000966074,0.00188367,0,-0.2,0.033063739,-0.061033035,0.008881429,-0.033068672,0.042885592,-0.041276741,0.002588869,0.002428714,0.005628655,0.00271518,0.002090337,0.0026878,0.001157575,0.002650148,0.003196462,0.002114408,0.002194204,0.003790575,0.000132679,39.6,0.1,39.9,7.497761701,5.170483995,6.107022888,6.475432717,6.272877007,7.320526962,5.135798437,5.860786223,6.135564891,6.269096284,0.055131293,0.011546652,0.005671629,-0.041324503,0.00324341,0.000386464,0.006918331,0.002290355,0.002712063,0.005645134,-0.000683279,9.01E-05,0.005437212,0.000857217,0.034000361,0.028785241,-0.067901996,0.016805008,-0.3,-0.32,-0.4,-0.37,-0.4,-0.42,-0.42,-0.27,-0.11,0.01,-0.3,-0.14,0.24,1.45,2.22,3.33,4.47,0.003312141,-0.00157188,0.024303925,0.03233492,-6.52E-05,-6.63E-05,-4.11E-05,0.010872227,0,-0.012893301,0.001701947,-1.54E-05,-0.001792927,-0.007521651,0.003228394,0.004801268,-3.16E-05,-2.74E-05,-0.001667893,0.001696174,0.00105244,0.001405447,-0.000312129,0.001779785,-0.001834244,-0.001365178,-0.00390421,-0.072210995,-0.020353958,0.006050893,14.0253
1/1/77,-0.004869433,-0.003798039,-0.002894521,-0.006543193,-0.007111484,-0.006744528,-0.004312608,-0.002415046,-0.004147537,-0.004622353,-0.003934221,0.002857654,-0.009382975,-0.009279526,0.002262887,-0.003873489,-0.014752587,0.016861188,-0.5133,96,0.028634967,-0.001439175,0.001390968,-0.3,0.1,-0.009286395,-0.043465822,-0.076540077,-0.051242737,-0.096735483,0.072367328,0.003003639,0.002646869,0.00741274,-0.007621158,0.004729472,0.005169879,0.004040993,0.003140097,0.00495884,0.003480297,0.005984721,0.004247293,-0.00126116,38.9,0.1,39.4,7.331060305,4.912654886,5.517452896,6.34738921,6.34738921,7.290292882,4.912654886,5.786897381,6.124683391,6.304448802,-0.024792612,0.004751523,0.009412938,0.010331126,-0.001692586,-0.000658311,0.006266445,-0.021764862,0.010940387,0.005386232,-0.004390917,-0.000785062,-0.085280721,-0.009148222,-0.008633147,-0.009503311,0.078500726,-0.027751969,-0.04,0.06,0.27,0.32,0.4,0.48,0.34,-0.02,-0.04,0.11,0.01,0.22,0.68,1.97,2.6,3.35,4.47,0.017321356,-0.012460339,0.020054937,-0.007887254,-0.006443814,-0.004884535,-0.003210145,-0.020306955,0,0.020618978,-2.64E-05,0.001280918,0.003438796,0.001802544,-2.34E-05,-4.08E-05,0.001818929,0.001698499,0.003262505,-2.62E-05,0.000227588,0.004001034,0.001018219,-0.001391856,0.001694259,0.01079448,0.003688146,0.062459947,0.016769707,-0.02414947,14.675
2/1/77,0.003243884,0.003597327,0.005556817,0.013505049,0.022766567,0.015887583,0.016867786,0.017163217,0.013812664,0.013030743,0.014158603,0.025200097,0.014821093,0.014619618,0.024347116,0.018533657,-0.020187799,0.034110109,1.2707,2,-0.009652369,0.005918178,0.004593118,0.1,-0.5,0.040960202,0.015294945,-0.011888572,-0.02042972,-0.004966898,0.11495841,0.003686344,0.007053916,0.004266604,0.030937235,0.002244292,0.001196338,0.003881267,0.002395621,0.002987898,0.002431551,0.003246383,0.003056309,0,40,0,40.2,7.571988449,4.983606622,6.115892125,6.625392368,6.380122537,7.3524411,4.941642423,5.860786223,6.230481448,6.329720906,0.00909,0.000884378,0.0089859,-0.010331126,0.003491152,-0.000807461,0.000402941,-0.011000331,-0.073483084,-0.067171717,0.005794037,0.005947284,0.085177608,0.000494539,-0.027345454,-0.027278418,0.155611363,-0.049373042,0.07,0.04,0.05,0.07,0.18,0.25,0.18,0.08,0.04,0.08,-0.01,0.22,0.79,2.15,2.71,3.36,4.44,0.011369879,-0.020936599,-0.001227102,0.01727057,0.009536463,0.007983275,0.00157095,0.024644887,0,0.021561501,0.005045742,-2.68E-05,-0.001791573,-0.001873509,0.00634626,-4.03E-05,-0.001891216,-0.00176136,0.003198774,0.005028828,0.001987902,-0.007570482,0.007982019,0.001086252,-0.003536092,-0.0121541,-0.009410901,0.013299906,-0.003467758,0.005132037,13.1127
3/1/77,0.004407885,0.004672802,0.00067146,0.012024608,0.008230922,0.012437279,0.006321919,0.004433865,0.001325449,0.026088297,-0.009804613,0.015758786,0.019053302,0.025759234,0.013590798,0.014450572,-0.07616176,-0.025320554,0.9542,96,0.02139021,0.003369069,0.005144919,-0.2,-0.2,-0.007323601,-0.012126805,-0.055320178,-0.080558837,-0.035476693,-0.224114627,0.004963706,0.00859363,0.015871317,0.0220077,0.005477322,0.007604599,0.002149768,0.003565674,0.004677305,0.00414027,0.006287824,0.005851392,-0.000398592,39.9,0,40.3,7.631916513,5.398162702,6.192362489,6.687108608,6.311734809,7.414572881,5.356586275,5.973809612,6.242223265,6.293419279,0.054198882,0.004316936,0.008844723,-0.020662252,-0.002650878,-0.001372184,0.004170965,0.023611372,0.039477121,0.032816537,0.000556874,-0.000361984,0.001823215,0.000919314,-0.003968259,-0.001785715,0.062703009,-0.02016217,0.01,-0.01,-0.07,-0.02,0.03,0.1,0.07,0.06,0,0.06,-0.09,0.19,0.81,2.24,2.77,3.41,4.43,0.011673438,-0.016968516,0.004142726,0.022509608,-0.003257483,-0.001700297,0.004683429,-0.007933642,0,-0.008067288,-0.005123311,-0.006457461,0.001657793,0.005390206,-0.008003726,-3.98E-05,0.001796072,-2.65E-05,-0.00491355,-0.005105873,-0.002767305,0.001906308,-0.009396611,-9.11E-05,-2.70E-05,0.001341382,0.005567564,0.00490333,0.007012909,0.008495559,15.3015
4/1/77,0.00430313,0.00500455,0.001397429,-0.001210946,0.015389082,0.00965103,0.010831319,0.009179031,0.006969268,0.008749877,0.006152002,0.01394826,0.008382761,0.012465174,0.004350419,0.010808645,-0.01069899,-0.001841243,0.6641,92,0.029361161,0.002188909,0.005085716,-0.2,-0.1,0.007323601,-0.10420639,-0.060624622,-0.09129142,-0.037674188,0.019652938,0.004131959,0.005936823,0.006581469,0.011593586,0.004615607,0.004916699,0.004143159,0.003434209,0.00399178,0.003571073,0.003896404,0.004424271,0.001659751,40,0,40.4,7.54538975,5.236441963,6.150602768,6.610696045,6.198478716,7.414572881,5.176149733,6.035481433,6.304448802,6.249975242,-0.007845824,0.0093929,0.010795793,0.010331126,-0.001007376,8.26E-05,0.002604299,0.008268952,0.029079183,0.032216142,-0.003250282,0.002464205,-0.004831094,0.00024268,-0.015527485,-0.018034754,0.122390363,-0.031202706,0.04,0,-0.06,-0.08,-0.06,-0.14,-0.09,-0.06,-0.05,0.02,-0.19,0.07,0.71,2.06,2.64,3.31,4.34,-0.009494054,-0.0180743,0.000931207,0.000190223,-0.003181741,-0.004788087,-0.001639761,0.011599537,0,-0.012522567,0.00164272,0.002578982,-0.003456655,-0.001901002,0.004710687,-0.001598155,-5.33E-05,-2.62E-05,0.001577943,0.001637343,0.000767938,-0.000486767,0.002990602,-0.000130505,0.003397907,0.001335996,0.001781677,0.001639024,0.00158244,-0.004942073,18.0098
